Drug A,Drug B,Strain,Bliss Score,Interaction Type,Method,PMID,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
d-cycloserine,tobramycin,salmonella typhimurium 14028,-0.04,Additivity,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
d-cycloserine,moxifloxacin,salmonella typhimurium 14028,0.31,Antagonism,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'FABPRXSRWADJSP-MEDUHNTESA-N')"
d-cycloserine,gentamicin,salmonella typhimurium 14028,0.37,Antagonism,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,salmonella typhimurium,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'DYDCUQKUCUHJBH-UWTATZPHSA-N')"
d-cycloserine,piperacillin,salmonella typhimurium lt2,-0.64,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'IVBHGBMCVLDMKU-GXNBUGAJSA-N')"
d-cycloserine,mecillinam,salmonella typhimurium lt2,-0.67,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,BWWVAEOLVKTZFQ-NTZNESFSSA-N,salmonella typhimurium,"('BWWVAEOLVKTZFQ-NTZNESFSSA-N', 'DYDCUQKUCUHJBH-UWTATZPHSA-N')"
d-cycloserine,meropenem,salmonella typhimurium lt2,-0.16,Additivity,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,DMJNNHOOLUXYBV-PQTSNVLCSA-N,salmonella typhimurium,"('DMJNNHOOLUXYBV-PQTSNVLCSA-N', 'DYDCUQKUCUHJBH-UWTATZPHSA-N')"
d-cycloserine,lmipenem,salmonella typhimurium lt2,-0.43,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
d-cycloserine,tobramycin,salmonella typhimurium lt2,0.78,Antagonism,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
d-cycloserine,moxifloxacin,salmonella typhimurium lt2,0.04,Additivity,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'FABPRXSRWADJSP-MEDUHNTESA-N')"
d-cycloserine,gentamicin,salmonella typhimurium lt2,0.24,Additivity,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,salmonella typhimurium,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'DYDCUQKUCUHJBH-UWTATZPHSA-N')"
d-cycloserine,amoxycillin,escherichia coli bw25113,-0.26,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
d-cycloserine,amoxycillin,escherichia coli iai1,-0.13,Additivity,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
d-cycloserine,amoxycillin,salmonella typhimurium 14028,-0.52,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
d-cycloserine,amoxycillin,salmonella typhimurium lt2,-0.34,Synergy,Bliss,29973719,DYDCUQKUCUHJBH-UWTATZPHSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,salmonella typhimurium,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
daptomycin,cefsulodin,pseudomonas aeruginosa pa14,0.04,Additivity,Bliss,29973719,DOAKLVKFURWEDJ-QCMAZARJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,pseudomonas aeruginosa,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
daptomycin,cefsulodin,pseudomonas aeruginosa pao1,0.18,Antagonism,Bliss,29973719,DOAKLVKFURWEDJ-QCMAZARJSA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,pseudomonas aeruginosa,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'SYLKGLMBLAAGSC-QLVMHMETSA-N')"
erythromycin,rifampicin,escherichia coli bw25113,0.05,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,lmipenem,escherichia coli bw25113,0.14,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
erythromycin,bleomycin,escherichia coli bw25113,0.13,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,escherichia coli,"('OYVAGSVQBOHSSS-WXFSZRTFSA-O', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,gentamicin,escherichia coli bw25113,0.33,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,escherichia coli,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,tobramycin,escherichia coli bw25113,0.37,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,escherichia coli,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,rifampicin,escherichia coli iai1,-0.12,Synergy,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,lmipenem,escherichia coli iai1,0.04,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
erythromycin,bleomycin,escherichia coli iai1,0.07,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,escherichia coli,"('OYVAGSVQBOHSSS-WXFSZRTFSA-O', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,tobramycin,escherichia coli iai1,-0.04,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,escherichia coli,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,gentamicin,escherichia coli iai1,0.14,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,escherichia coli,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,tobramycin,pseudomonas aeruginosa pa14,0.38,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,piperacillin,pseudomonas aeruginosa pa14,0.05,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,tobramycin,pseudomonas aeruginosa pao1,0.46,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,piperacillin,pseudomonas aeruginosa pao1,-0.2,Synergy,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,puromycin,salmonella typhimurium 14028,0.12,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,moxifloxacin,salmonella typhimurium 14028,0.15,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,teicoplanin,salmonella typhimurium 14028,0.12,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,salmonella typhimurium,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,pyocyanin,salmonella typhimurium 14028,0.16,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
erythromycin,puromycin,salmonella typhimurium lt2,0.06,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,salmonella typhimurium,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,moxifloxacin,salmonella typhimurium lt2,0.08,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,teicoplanin,salmonella typhimurium lt2,-0.02,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,salmonella typhimurium,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
erythromycin,pyocyanin,salmonella typhimurium lt2,-0.07,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
erythromycin,polymyxin b,escherichia coli bw25113,-0.14,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
erythromycin,spectinomycin,escherichia coli bw25113,0.15,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
erythromycin,fosfomycin,escherichia coli bw25113,0.24,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
erythromycin,polymyxin b,escherichia coli iai1,-0.33,Synergy,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
erythromycin,spectinomycin,escherichia coli iai1,0.1,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
erythromycin,fosfomycin,escherichia coli iai1,0.14,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,escherichia coli,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
erythromycin,polymyxin b,pseudomonas aeruginosa pa14,-0.1,Synergy,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,pseudomonas aeruginosa,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
erythromycin,fosfomycin,pseudomonas aeruginosa pa14,-0.04,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,pseudomonas aeruginosa,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
erythromycin,polymyxin b,pseudomonas aeruginosa pao1,0.07,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,pseudomonas aeruginosa,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
erythromycin,fosfomycin,pseudomonas aeruginosa pao1,-0.16,Synergy,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,pseudomonas aeruginosa,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
erythromycin,spectinomycin,salmonella typhimurium 14028,0.08,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
erythromycin,novobiocin,salmonella typhimurium 14028,0.23,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
erythromycin,spectinomycin,salmonella typhimurium lt2,0.12,Antagonism,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
erythromycin,novobiocin,salmonella typhimurium lt2,0.03,Additivity,Bliss,29973719,ULGZDMOVFRHVEP-RWJQBGPGSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,salmonella typhimurium,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
fosfomycin,cefsulodin,escherichia coli bw25113,-0.35,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('SYLKGLMBLAAGSC-QLVMHMETSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,penicillin g,escherichia coli bw25113,-0.13,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,spiramycin,escherichia coli bw25113,0.11,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,ACTOXUHEUCPTEW-CEUOBAOPSA-N,escherichia coli,"('ACTOXUHEUCPTEW-CEUOBAOPSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,moxifloxacin,escherichia coli bw25113,0.12,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,FABPRXSRWADJSP-MEDUHNTESA-N,escherichia coli,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,nitrofurantoin,escherichia coli bw25113,-0.08,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,escherichia coli,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,puromycin,escherichia coli bw25113,0.19,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,escherichia coli,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,piperacillin,escherichia coli bw25113,-0.1,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,trimethoprim,escherichia coli bw25113,0.27,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,tobramycin,escherichia coli bw25113,0.22,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,escherichia coli,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,rifampicin,escherichia coli bw25113,0.14,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,fusidic acid,escherichia coli bw25113,0.18,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,escherichia coli,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,minocycline,escherichia coli bw25113,0.18,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,WTJXVDPDEQKTCV-VQAITOIOSA-N,escherichia coli,"('WTJXVDPDEQKTCV-VQAITOIOSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,pyocyanin,escherichia coli bw25113,0.11,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,escherichia coli,"('YMDXZJFXQJVXBF-STHAYSLISA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
fosfomycin,chlorhexidine,escherichia coli bw25113,0.1,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,escherichia coli,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,mupirocin,escherichia coli bw25113,0.1,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,MINDHVHHQZYEEK-HBBNESRFSA-N,escherichia coli,"('MINDHVHHQZYEEK-HBBNESRFSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,novobiocin,escherichia coli bw25113,0.31,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,escherichia coli,"('YJQPYGGHQPGBLI-KGSXXDOSSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,levofloxacin,escherichia coli bw25113,0.21,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,escherichia coli,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,nitrofurantoin,escherichia coli iai1,-0.18,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,escherichia coli,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,cefsulodin,escherichia coli iai1,-0.21,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,SYLKGLMBLAAGSC-QLVMHMETSA-N,escherichia coli,"('SYLKGLMBLAAGSC-QLVMHMETSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,penicillin g,escherichia coli iai1,-0.18,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,escherichia coli,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,piperacillin,escherichia coli iai1,-0.29,Synergy,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,escherichia coli,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,tobramycin,escherichia coli iai1,0.07,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,escherichia coli,"('NLVFBUXFDBBNBW-PBSUHMDJSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,minocycline,escherichia coli iai1,0.08,Additivity,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,WTJXVDPDEQKTCV-VQAITOIOSA-N,escherichia coli,"('WTJXVDPDEQKTCV-VQAITOIOSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,trimethoprim,escherichia coli iai1,0.3,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,rifampicin,escherichia coli iai1,0.21,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,spiramycin,escherichia coli iai1,0.14,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,ACTOXUHEUCPTEW-CEUOBAOPSA-N,escherichia coli,"('ACTOXUHEUCPTEW-CEUOBAOPSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,moxifloxacin,escherichia coli iai1,0.14,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,FABPRXSRWADJSP-MEDUHNTESA-N,escherichia coli,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,fusidic acid,escherichia coli iai1,0.29,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,escherichia coli,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,puromycin,escherichia coli iai1,0.22,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,escherichia coli,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,novobiocin,escherichia coli iai1,0.21,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,escherichia coli,"('YJQPYGGHQPGBLI-KGSXXDOSSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
fosfomycin,levofloxacin,escherichia coli iai1,0.14,Antagonism,Bliss,29973719,YMDXZJFXQJVXBF-STHAYSLISA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,escherichia coli,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
